sample_id	context	U_proportion	observed	adjust
GSM2099446	CG	0.73489561831384	0.26510438168616	0.210814318019178
GSM2099447	CG	0.739345264831646	0.260654735168354	0.206364671501372
GSM2099448	CG	0.736587897117439	0.263412102882561	0.209122039215579
GSM2099449	CG	0.76284969100603	0.23715030899397	0.182860245326988
GSM2099450	CG	0.742546949401991	0.257453050598009	0.203162986931027
GSM2099451	CG	0.752375021205546	0.247624978794454	0.193334915127472
GSM2099452	CG	0.753214576454586	0.246785423545414	0.192495359878432
GSM2099453	CG	0.759933546870049	0.240066453129951	0.185776389462969
GSM2099454	CG	0.755358323815634	0.244641676184366	0.190351612517384
GSM2099455	CG	0.746946529129918	0.253053470870082	0.1987634072031
GSM2099456	CG	0.738368001448233	0.261631998551767	0.207341934884785
GSM2099457	CG	0.7566670893707	0.2433329106293	0.189042846962318
GSM2099458	CG	0.745993235618394	0.254006764381606	0.199716700714624
GSM2099459	CG	0.740978540593305	0.259021459406695	0.204731395739713
GSM2099460	CG	0.737005691606339	0.262994308393661	0.208704244726679
GSM2099461	CG	0.746350764590611	0.253649235409389	0.199359171742407
GSM2099462	CG	0.759886399575677	0.240113600424324	0.185823536757342
GSM2099463	CG	0.737754979112491	0.262245020887509	0.207954957220527
GSM2099464	CG	0.752149591180546	0.247850408819454	0.193560345152472
GSM2099465	CG	0.735741754884593	0.264258245115407	0.209968181448425
GSM2099466	CG	0.743667764270104	0.256332235729896	0.202042172062914
GSM2099467	CG	0.756873078450472	0.243126921549528	0.188836857882546
GSM2099468	CG	0.749824467692992	0.250175532307008	0.195885468640026
GSM2099469	CG	0.759795559195079	0.240204440804921	0.185914377137939
GSM2099470	CG	0.756184255391957	0.243815744608043	0.189525680941061
GSM2099471	CG	0.740409881258424	0.259590118741576	0.205300055074594
GSM2099472	CG	0.698593761779427	0.301406238220573	0.247116174553591
GSM2099473	CG	0.743132562326735	0.256867437673265	0.202577374006283
GSM2099474	CG	0.755841610737173	0.244158389262827	0.189868325595845
GSM2099475	CG	0.749044906091698	0.250955093908302	0.19666503024132
GSM2099476	CG	0.736760775015933	0.263239224984067	0.208949161317085
GSM2099477	CG	0.751409310002893	0.248590689997107	0.194300626330125
GSM2099478	CG	0.754125376005941	0.245874623994059	0.191584560327077
GSM2099479	CG	0.772792476673767	0.227207523326233	0.172917459659251
GSM2099480	CG	0.766381199327656	0.233618800672344	0.179328737005362
GSM2099481	CG	0.732600759396238	0.267399240603762	0.21310917693678
GSM2099482	CG	0.745834378221739	0.254165621778261	0.199875558111279
GSM2099483	CG	0.782206270829386	0.217793729170614	0.163503665503632
GSM2099484	CG	0.770347335352883	0.229652664647117	0.175362600980135
GSM2099485	CG	0.73939808659863	0.260601913401371	0.206311849734389
GSM2099486	CG	0.749132300125288	0.250867699874712	0.19657763620773
GSM2099487	CG	0.749580563579659	0.250419436420341	0.196129372753359
GSM2099488	CG	0.742786375278137	0.257213624721863	0.202923561054881
GSM2099489	CG	0.759190785165397	0.240809214834603	0.186519151167621
GSM2099490	CG	0.747624980375491	0.252375019624509	0.198084955957527
GSM2099491	CG	0.753055890443644	0.246944109556356	0.192654045889374
GSM2099492	CG	0.753340829941882	0.246659170058118	0.192369106391136
GSM2099493	CG	0.739783419504411	0.260216580495589	0.205926516828607
GSM2099494	CG	0.723768780405584	0.276231219594416	0.221941155927434
GSM2099495	CG	0.757598520388566	0.242401479611434	0.188111415944452
GSM2099496	CG	0.755213229868763	0.244786770131238	0.190496706464256
GSM2099497	CG	0.754226054792818	0.245773945207182	0.1914838815402
GSM2099498	CG	0.730666458938362	0.269333541061638	0.215043477394656
GSM2099499	CG	0.719539090102323	0.280460909897677	0.226170846230695
GSM2099500	CG	0.75514968846245	0.24485031153755	0.190560247870568
GSM2099501	CG	0.747211580971761	0.252788419028239	0.198498355361257
GSM2099502	CG	0.748804530589609	0.251195469410391	0.196905405743409
GSM2099503	CG	0.75512243696514	0.24487756303486	0.190587499367878
GSM2099504	CG	0.742690641103062	0.257309358896938	0.203019295229956
GSM2099505	CG	0.738221433567181	0.261778566432819	0.207488502765837
GSM2099506	CG	0.741571775390219	0.258428224609781	0.204138160942799
GSM2099507	CG	0.702040679254923	0.297959320745077	0.243669257078095
GSM2099508	CG	0.706949869950888	0.293050130049112	0.23876006638213
GSM2099509	CG	0.725239210380204	0.274760789619796	0.220470725952814
GSM2099510	CG	0.751574071591643	0.248425928408357	0.194135864741375
GSM2099511	CG	0.745058491327148	0.254941508672852	0.20065144500587
GSM2099512	CG	0.749808831992587	0.250191168007413	0.195901104340431
GSM2099513	CG	0.724566635519032	0.275433364480968	0.221143300813986
GSM2099514	CG	0.727649012536684	0.272350987463316	0.218060923796334
GSM2099515	CG	0.727262349330398	0.272737650669602	0.21844758700262
GSM2099516	CG	0.752780406763136	0.247219593236864	0.192929529569882
GSM2099517	CG	0.741760863501147	0.258239136498853	0.203949072831871
GSM2099518	CG	0.739515970413159	0.260484029586841	0.206193965919859
GSM2099519	CG	0.756180151227772	0.243819848772228	0.189529785105246
GSM2099520	CG	0.750344025244648	0.249655974755352	0.19536591108837
GSM2099521	CG	0.728624504595224	0.271375495404776	0.217085431737794
GSM2099522	CG	0.758826451340048	0.241173548659952	0.18688348499297
GSM2099523	CG	0.742776598529628	0.257223401470373	0.202933337803391
GSM2099524	CG	0.722924118530852	0.277075881469148	0.222785817802166
GSM2099525	CG	0.752950068886179	0.247049931113821	0.192759867446839
GSM2099526	CG	0.765884156920169	0.234115843079831	0.179825779412849
GSM2099527	CG	0.742207959358852	0.257792040641148	0.203501976974166
GSM2099528	CG	0.736296040290111	0.263703959709889	0.209413896042907
GSM2099529	CG	0.725888774582213	0.274111225417787	0.219821161750805
GSM2099530	CG	0.729305942157357	0.270694057842643	0.216403994175661
GSM2099531	CG	0.751709841079637	0.248290158920363	0.194000095253381
GSM2099532	CG	0.744570453790037	0.255429546209963	0.201139482542981
GSM2099533	CG	0.733998810827827	0.266001189172173	0.211711125505191
GSM2099534	CG	0.750498788842766	0.249501211157234	0.195211147490252
GSM2099535	CG	0.747922856817321	0.252077143182679	0.197787079515697
GSM2099536	CG	0.747697150163112	0.252302849836888	0.198012786169906
GSM2099537	CG	0.749932469018004	0.250067530981996	0.195777467315014
GSM2099538	CG	0.760497467114224	0.239502532885776	0.185212469218794
GSM2099539	CG	0.739693972871669	0.260306027128331	0.206015963461349
GSM2099540	CG	0.780293101317044	0.219706898682956	0.165416835015974
GSM2099541	CG	0.767392205521899	0.232607794478101	0.178317730811119
GSM2099542	CG	0.735100453583793	0.264899546416207	0.210609482749225
GSM2099543	CG	0.729522260750465	0.270477739249535	0.216187675582553
GSM2099544	CG	0.739542596006774	0.260457403993226	0.206167340326244
GSM2099545	CG	0.716962182071394	0.283037817928606	0.228747754261624
GSM2099546	CG	0.736244707665543	0.263755292334458	0.209465228667476
GSM2099547	CG	0.730540197466343	0.269459802533657	0.215169738866675
GSM2099548	CG	0.740238708471925	0.259761291528075	0.205471227861093
GSM2099549	CG	0.72192715145608	0.27807284854392	0.223782784876938
GSM2099550	CG	0.718616172134843	0.281383827865157	0.227093764198175
GSM2099551	CG	0.737486021896604	0.262513978103396	0.208223914436414
GSM2099552	CG	0.742576310250803	0.257423689749197	0.203133626082215
GSM2099553	CG	0.752341569942586	0.247658430057414	0.193368366390432
GSM2099554	CG	0.741372670079742	0.258627329920258	0.204337266253276
GSM2099555	CG	0.725854238749922	0.274145761250078	0.219855697583096
GSM2099556	CG	0.756097546113207	0.243902453886793	0.189612390219811
GSM2099557	CG	0.729089639520989	0.270910360479011	0.216620296812029
GSM2099558	CG	0.695538642949856	0.304461357050144	0.250171293383162
GSM2099559	CG	0.759081896723984	0.240918103276016	0.186628039609034
GSM2099560	CG	0.723492429514016	0.276507570485984	0.222217506819002
GSM2099561	CG	0.749938381380894	0.250061618619106	0.195771554952124
GSM2099562	CG	0.740852990680932	0.259147009319068	0.204856945652086
GSM2099563	CG	0.755494292968008	0.244505707031992	0.19021564336501
GSM2099564	CG	0.729917539511249	0.270082460488751	0.215792396821769
GSM2099565	CG	0.740585472330745	0.259414527669255	0.205124464002273
GSM2099566	CG	0.768208539092509	0.231791460907491	0.177501397240509
GSM2099567	CG	0.741528440347399	0.258471559652601	0.204181495985619
GSM2099568	CG	0.724959115463652	0.275040884536348	0.220750820869366
GSM2099569	CG	0.735880207007033	0.264119792992967	0.209829729325985
GSM2099570	CG	0.719976394157654	0.280023605842346	0.225733542175364
GSM2099571	CG	0.751881322217804	0.248118677782196	0.193828614115214
GSM2099572	CG	0.732257860170139	0.267742139829861	0.213452076162879
GSM2099573	CG	0.728749013800329	0.271250986199671	0.216960922532689
GSM2099574	CG	0.72892170047679	0.27107829952321	0.216788235856228
GSM2099575	CG	0.72049708357228	0.27950291642772	0.225212852760738
GSM2099576	CG	0.723336346629907	0.276663653370093	0.222373589703111
GSM2099577	CG	0.727262183548453	0.272737816451547	0.218447752784565
GSM2099578	CG	0.747516252419899	0.252483747580101	0.198193683913119
GSM2099579	CG	0.737272072642116	0.262727927357884	0.208437863690902
GSM2099580	CG	0.741873490625659	0.258126509374341	0.203836445707359
GSM2099581	CG	0.732685500253961	0.267314499746039	0.213024436079057
GSM2099582	CG	0.731841185716275	0.268158814283725	0.213868750616743
GSM2099583	CG	0.742967694103385	0.257032305896615	0.202742242229633
GSM2099584	CG	0.738138125010556	0.261861874989444	0.207571811322462
GSM2099585	CG	0.753149795133046	0.246850204866954	0.192560141199972
GSM2099586	CG	0.721615257843131	0.278384742156869	0.224094678489887
GSM2099587	CG	0.770039999798236	0.229960000201764	0.175669936534782
GSM2099588	CG	0.733263692484012	0.266736307515988	0.212446243849006
GSM2099589	CG	0.723026149998053	0.276973850001947	0.222683786334965
GSM2099590	CG	0.735093514753328	0.264906485246672	0.21061642157969
GSM2099591	CG	0.715589759164359	0.284410240835641	0.230120177168659
GSM2099592	CG	0.712569500465813	0.287430499534187	0.233140435867205
GSM2099593	CG	0.741875433327028	0.258124566672972	0.20383450300599
GSM2099594	CG	0.714410104231045	0.285589895768955	0.231299832101973
GSM2099595	CG	0.739773322070052	0.260226677929948	0.205936614262966
GSM2099596	CG	0.730450976266689	0.269549023733311	0.215258960066329
GSM2099597	CG	0.716329493787761	0.283670506212239	0.229380442545257
GSM2099598	CG	0.730100504160282	0.269899495839718	0.215609432172736
GSM2099599	CG	0.718254517324956	0.281745482675044	0.227455419008062
GSM2099600	CG	0.732173594063038	0.267826405936962	0.21353634226998
GSM2099601	CG	0.718320725771784	0.281679274228216	0.227389210561234
GSM2099602	CG	0.746199728791082	0.253800271208918	0.199510207541936
GSM2099603	CG	0.730213431315733	0.269786568684267	0.215496505017285
GSM2099604	CG	0.711998631485846	0.288001368514154	0.233711304847172
GSM2099605	CG	0.744745837005535	0.255254162994465	0.200964099327483
GSM2099606	CG	0.708736148475741	0.291263851524259	0.236973787857277
GSM2099607	CG	0.731681599873899	0.268318400126101	0.214028336459119
GSM2099608	CG	0.721525624634957	0.278474375365043	0.224184311698061
GSM2099609	CG	0.732254931170716	0.267745068829285	0.213455005162303
GSM2099610	CG	0.73312358225426	0.26687641774574	0.212586354078758
GSM2099611	CG	0.726593408710636	0.273406591289364	0.219116527622382
GSM2099612	CG	0.737515392355772	0.262484607644228	0.208194543977246
GSM2099613	CG	0.734702634556055	0.265297365443945	0.211007301776963
GSM2099614	CG	0.732238628073528	0.267761371926472	0.21347130825949
GSM2099615	CG	0.720798343712669	0.279201656287331	0.224911592620349
GSM2099616	CG	0.724172610169764	0.275827389830236	0.221537326163254
GSM2099617	CG	0.742323733636092	0.257676266363908	0.203386202696926
GSM2099618	CG	0.715262602123048	0.284737397876952	0.23044733420997
GSM2099619	CG	0.740800186946821	0.259199813053179	0.204909749386197
GSM2099620	CG	0.736562633643758	0.263437366356242	0.20914730268926
GSM2099621	CG	0.72812221378149	0.27187778621851	0.217587722551528
GSM2099622	CG	0.7254479764687	0.2745520235313	0.220261959864318
GSM2099623	CG	0.721635583341096	0.278364416658904	0.224074352991922
GSM2099624	CG	0.736484362808563	0.263515637191437	0.209225573524455
GSM2099625	CG	0.733071233405508	0.266928766594492	0.21263870292751
GSM2099626	CG	0.734226429746721	0.265773570253279	0.211483506586297
GSM2099627	CG	0.728361990514867	0.271638009485133	0.217347945818151
GSM2099628	CG	0.731039576019822	0.268960423980178	0.214670360313196
GSM2099629	CG	0.728152627004728	0.271847372995272	0.21755730932829
GSM2099630	CG	0.733478780640857	0.266521219359143	0.212231155692161
GSM2099631	CG	0.723818335022948	0.276181664977052	0.22189160131007
GSM2099632	CG	0.730150920227533	0.269849079772467	0.215559016105485
GSM2099633	CG	0.742613528690473	0.257386471309527	0.203096407642545
GSM2099634	CG	0.71185370047118	0.28814629952882	0.233856235861838
GSM2099635	CG	0.714027415305545	0.285972584694455	0.231682521027473
GSM2099636	CG	0.761729913384022	0.238270086615978	0.183980022948996
GSM2099637	CG	0.746375214268281	0.253624785731719	0.199334722064737
GSM2099638	CG	0.765509399243707	0.234490600756293	0.180200537089311
GSM2099639	CG	0.764852282936695	0.235147717063305	0.180857653396323
GSM2099640	CG	0.765985819148841	0.234014180851159	0.179724117184177
GSM2099641	CG	0.722257138424887	0.277742861575113	0.223452797908131
GSM2099642	CG	0.751702640057281	0.248297359942719	0.194007296275737
GSM2099643	CG	0.731601139458384	0.268398860541617	0.214108796874635
GSM2099644	CG	0.771550803888932	0.228449196111068	0.174159132444086
GSM2099645	CG	0.745734009896076	0.254265990103924	0.199975926436942
GSM2099646	CG	0.756446805992351	0.24355319400765	0.189263130340668
GSM2099647	CG	0.74400706783155	0.25599293216845	0.201702868501468
GSM2099648	CG	0.778533801758461	0.221466198241539	0.167176134574557
GSM2099649	CG	0.757221851809657	0.242778148190343	0.188488084523361
GSM2099650	CG	0.73650857676209	0.26349142323791	0.209201359570928
GSM2099651	CG	0.746464924390734	0.253535075609266	0.199245011942284
GSM2099652	CG	0.74561554826048	0.25438445173952	0.200094388072538
GSM2099653	CG	0.753025441492007	0.246974558507993	0.192684494841011
GSM2099654	CG	0.752949081829747	0.247050918170253	0.192760854503271
GSM2099655	CG	0.756594314212365	0.243405685787635	0.189115622120653
GSM2099656	CG	0.745301441740602	0.254698558259398	0.200408494592416
GSM2099657	CG	0.75152119563591	0.248478804364091	0.194188740697109
GSM2099658	CG	0.741549632280725	0.258450367719275	0.204160304052293
GSM2099659	CG	0.743089879035989	0.256910120964011	0.202620057297029
GSM2099660	CG	0.741005079364444	0.258994920635556	0.204704856968574
GSM2099661	CG	0.753317600572986	0.246682399427014	0.192392335760032
GSM2099662	CG	0.749185094386955	0.250814905613045	0.196524841946063
GSM2099663	CG	0.730565573178929	0.269434426821071	0.215144363154089
GSM2099664	CG	0.750170965092386	0.249829034907614	0.195538971240632
GSM2099665	CG	0.7524038155488	0.2475961844512	0.193306120784218
GSM2099666	CG	0.753850644157397	0.246149355842603	0.191859292175621
GSM2099667	CG	0.749439208820945	0.250560791179056	0.196270727512074
GSM2099668	CG	0.762809187638764	0.237190812361237	0.182900748694255
GSM2099669	CG	0.755731041522127	0.244268958477873	0.189978894810891
GSM2099670	CG	0.753592157295067	0.246407842704933	0.192117779037951
GSM2099671	CG	0.756413730813089	0.243586269186911	0.189296205519929
GSM2099672	CG	0.752129211610195	0.247870788389805	0.193580724722823
GSM2099673	CG	0.734589341430486	0.265410658569514	0.211120594902532
GSM2099674	CG	0.737288786975595	0.262711213024405	0.208421149357423
GSM2099675	CG	0.757145667246028	0.242854332753972	0.18856426908699
GSM2099676	CG	0.761868273357942	0.238131726642058	0.183841662975076
GSM2099677	CG	0.743952802240325	0.256047197759675	0.201757134092693
GSM2099678	CG	0.739895507446004	0.260104492553996	0.205814428887014
GSM2099679	CG	0.752771488856125	0.247228511143875	0.192938447476893
GSM2099680	CG	0.753992615383624	0.246007384616376	0.191717320949394
GSM2099681	CG	0.755328781329554	0.244671218670446	0.190381155003464
GSM2099682	CG	0.746182254123552	0.253817745876448	0.199527682209466
GSM2099683	CG	0.758306722989462	0.241693277010538	0.187403213343556
GSM2099684	CG	0.690526818345421	0.309473181654579	0.255183117987597
GSM2099685	CG	0.776075470705342	0.223924529294658	0.169634465627676
GSM2099686	CG	0.762878350303932	0.237121649696068	0.182831586029086
GSM2099687	CG	0.752188623336638	0.247811376663362	0.19352131299638
GSM2099688	CG	0.749698383723601	0.250301616276399	0.196011552609417
GSM2099689	CG	0.758725187220616	0.241274812779384	0.186984749112402
GSM2099690	CG	0.739546702233383	0.260453297766618	0.206163234099636
GSM2099691	CG	0.736335963496898	0.263664036503102	0.20937397283612
GSM2099692	CG	0.742133252225852	0.257866747774148	0.203576684107166
GSM2099693	CG	0.769208700089114	0.230791299910887	0.176501236243905
GSM2099694	CG	0.746998650511878	0.253001349488122	0.19871128582114
GSM2099695	CG	0.769090297798967	0.230909702201033	0.176619638534051
GSM2099696	CG	0.748145141802885	0.251854858197115	0.197564794530133
GSM2099697	CG	0.746935509202821	0.253064490797179	0.198774427130197
GSM2099698	CG	0.745051152172794	0.254948847827206	0.200658784160224
GSM2099699	CG	0.729047774688986	0.270952225311014	0.216662161644032
GSM2099700	CG	0.737884956373022	0.262115043626978	0.207824979959996
GSM2099701	CG	0.737561793535862	0.262438206464138	0.208148142797156
GSM2099702	CG	0.762365138137744	0.237634861862256	0.183344798195274
GSM2099703	CG	0.728647896935294	0.271352103064706	0.217062039397724
GSM2099704	CG	0.755656542871622	0.244343457128378	0.190053393461396
GSM2099705	CG	0.750792878657126	0.249207121342874	0.194917057675892
GSM2099706	CG	0.750291403754721	0.249708596245279	0.195418532578297
GSM2099707	CG	0.743495998544151	0.25650400145585	0.202213937788868
GSM2099708	CG	0.747727976248675	0.252272023751325	0.197981960084343
GSM2099709	CG	0.737208710696049	0.262791289303951	0.208501225636969
GSM2099710	CG	0.749365764267449	0.250634235732551	0.196344172065569
GSM2099711	CG	0.763397969960872	0.236602030039128	0.182311966372146
GSM2099712	CG	0.740989838999657	0.259010161000343	0.204720097333361
GSM2099713	CG	0.741652716866664	0.258347283133336	0.204057219466354
GSM2099714	CG	0.742845727079717	0.257154272920283	0.202864209253301
GSM2099715	CG	0.742517577800839	0.257482422199161	0.203192358532179
GSM2099716	CG	0.740856539358566	0.259143460641434	0.204853396974452
GSM2099717	CG	0.747232070981943	0.252767929018057	0.198477865351075
GSM2099718	CG	0.734650684194705	0.265349315805295	0.211059252138313
GSM2099719	CG	0.738287358151135	0.261712641848865	0.207422578181883
GSM2099720	CG	0.75184920437954	0.24815079562046	0.193860731953478
GSM2099721	CG	0.739935415638668	0.260064584361332	0.20577452069435
GSM2099722	CG	0.730100672814158	0.269899327185842	0.21560926351886
GSM2099723	CG	0.723062898264007	0.276937101735993	0.222647038069011
GSM2099724	CG	0.707922860803578	0.292077139196422	0.23778707552944
GSM2099725	CG	0.732010340338599	0.267989659661401	0.213699595994419
GSM2099726	CG	0.748628492676558	0.251371507323442	0.19708144365646
GSM2099727	CG	0.742562407994944	0.257437592005056	0.203147528338074
GSM2099728	CG	0.741925525034334	0.258074474965666	0.203784411298684
GSM2099729	CG	0.734930563319625	0.265069436680375	0.210779373013393
GSM2099730	CG	0.738353723242873	0.261646276757127	0.207356213090145
GSM2099731	CG	0.70439311436946	0.29560688563054	0.241316821963558
GSM2099732	CG	0.718456352159752	0.281543647840248	0.227253584173266
GSM2099733	CG	0.734919943128977	0.265080056871023	0.210789993204041
GSM2099734	CG	0.733901276805453	0.266098723194547	0.211808659527565
GSM2099735	CG	0.725293330383112	0.274706669616888	0.220416605949906
GSM2099736	CG	0.75144574755881	0.24855425244119	0.194264188774208
GSM2099737	CG	0.737659554638854	0.262340445361146	0.208050381694164
GSM2099738	CG	0.726037807523517	0.273962192476483	0.219672128809501
GSM2099739	CG	0.729473724231433	0.270526275768567	0.216236212101585
GSM2099740	CG	0.741444551982369	0.258555448017631	0.204265384350649
GSM2099741	CG	0.752164622605492	0.247835377394508	0.193545313727526
GSM2099742	CG	0.726515324534937	0.273484675465063	0.219194611798081
GSM2099743	CG	0.764830283498916	0.235169716501084	0.180879652834102
GSM2099744	CG	0.755692862123175	0.244307137876825	0.190017074209843
GSM2099745	CG	0.732174554241352	0.267825445758648	0.213535382091666
GSM2099746	CG	0.753910185408773	0.246089814591227	0.191799750924245
GSM2099747	CG	0.776947677116127	0.223052322883873	0.168762259216891
GSM2099748	CG	0.753092941002936	0.246907058997064	0.192616995330082
GSM2099749	CG	0.769673438680755	0.230326561319245	0.176036497652263
GSM2099750	CG	0.730262946480812	0.269737053519188	0.215446989852206
GSM2099751	CG	0.729090754100786	0.270909245899214	0.216619182232232
GSM2099752	CG	0.737348065606535	0.262651934393465	0.208361870726483
GSM2099753	CG	0.740515791253643	0.259484208746357	0.205194145079375
GSM2099754	CG	0.761317078035302	0.238682921964698	0.184392858297716
GSM2099755	CG	0.751045393527956	0.248954606472044	0.194664542805062
GSM2099756	CG	0.729352157403045	0.270647842596956	0.216357778929974
GSM2099757	CG	0.742959137035748	0.257040862964252	0.20275079929727
GSM2099758	CG	0.719615516914518	0.280384483085482	0.2260944194185
GSM2099759	CG	0.733187745469597	0.266812254530403	0.212522190863421
GSM2099760	CG	0.752453457745765	0.247546542254235	0.193256478587253
GSM2099761	CG	0.789545083648693	0.210454916351307	0.156164852684325
GSM2099762	CG	0.744611299807979	0.255388700192021	0.201098636525039
GSM2099763	CG	0.723560636911756	0.276439363088244	0.222149299421262
GSM2099764	CG	0.75582650932232	0.24417349067768	0.189883427010698
GSM2099765	CG	0.755355464496504	0.244644535503496	0.190354471836514
GSM2099766	CG	0.74927249226913	0.25072750773087	0.196437444063888
GSM2099767	CG	0.750886045946778	0.249113954053222	0.19482389038624
GSM2099768	CG	0.759450807780685	0.240549192219315	0.186259128552333
GSM2099769	CG	0.741412011618649	0.258587988381351	0.204297924714369
GSM2099770	CG	0.733690575004476	0.266309424995524	0.212019361328542
GSM2099771	CG	0.752575938770629	0.247424061229371	0.193133997562389
GSM2099772	CG	0.728107712172442	0.271892287827558	0.217602224160576
GSM2099773	CG	0.76502182197406	0.234978178025941	0.180688114358959
GSM2099774	CG	0.706511814732275	0.293488185267725	0.239198121600743
GSM2099775	CG	0.720269641567969	0.279730358432031	0.225440294765049
GSM2099776	CG	0.744585336670145	0.255414663329855	0.201124599662873
GSM2099777	CG	0.736477635979135	0.263522364020865	0.209232300353883
GSM2099778	CG	0.710482722422732	0.289517277577268	0.235227213910286
GSM2099779	CG	0.736925213790287	0.263074786209713	0.208784722542731
GSM2099780	CG	0.722504098455239	0.277495901544761	0.223205837877779
GSM2328539	CG	0.728539202098594	0.271460797901406	0.217170734234424
GSM2328540	CG	0.736688801513952	0.263311198486048	0.209021134819066
GSM2328541	CG	0.729242102804689	0.270757897195311	0.216467833528329
GSM2328542	CG	0.738820007494369	0.261179992505631	0.206889928838649
GSM2328543	CG	0.733665854017788	0.266334145982212	0.21204408231523
GSM2328544	CG	0.72114944721642	0.27885055278358	0.224560489116598
GSM2328545	CG	0.732232985803401	0.267767014196599	0.213476950529617
GSM2328546	CG	0.710238727177806	0.289761272822194	0.235471209155212
GSM2328547	CG	0.707864669965781	0.292135330034219	0.237845266367237
GSM2328548	CG	0.723131135757646	0.276868864242354	0.222578800575372
GSM2328549	CG	0.723490572453596	0.276509427546404	0.222219363879422
GSM2328550	CG	0.733728328384792	0.266271671615209	0.211981607948227
GSM2328551	CG	0.73511935163423	0.264880648365771	0.210590584698789
GSM2328552	CG	0.744866717643714	0.255133282356286	0.200843218689304
GSM2328553	CG	0.729900874686166	0.270099125313834	0.215809061646852
GSM2328554	CG	0.73648478321744	0.26351521678256	0.209225153115578
GSM2328555	CG	0.702596590784989	0.297403409215011	0.243113345548029
GSM2328556	CG	0.750238989823102	0.249761010176898	0.195470946509916
GSM2328557	CG	0.750655888875872	0.249344111124128	0.195054047457146
GSM2328558	CG	0.727822794540585	0.272177205459415	0.217887141792433
GSM2328559	CG	0.759687214532907	0.240312785467093	0.186022721800111
GSM2328560	CG	0.739660153725972	0.260339846274028	0.206049782607046
GSM2328561	CG	0.724110950267037	0.275889049732963	0.221598986065981
GSM2328562	CG	0.68839864095639	0.31160135904361	0.257311295376628
GSM2328563	CG	0.788795907408855	0.211204092591145	0.156914028924163
GSM2328564	CG	0.719621063211315	0.280378936788685	0.226088873121703
GSM2328565	CG	0.707312004274785	0.292687995725215	0.238397932058233
GSM2328566	CG	0.703854700132338	0.296145299867662	0.24185523620068
GSM2328567	CG	0.72810460900243	0.27189539099757	0.217605327330588
GSM2328568	CG	0.718476435994522	0.281523564005478	0.227233500338496
GSM2328569	CG	0.732459433206315	0.267540566793685	0.213250503126703
GSM2328570	CG	0.751023141345018	0.248976858654982	0.194686794988
GSM2328571	CG	0.725736851054265	0.274263148945735	0.219973085278753
GSM2328572	CG	0.765970791872034	0.234029208127966	0.179739144460984
GSM2328573	CG	0.735688780110339	0.264311219889662	0.21002115622268
GSM2328574	CG	0.729719810912599	0.270280189087401	0.215990125420419
GSM2328575	CG	0.746046342323949	0.253953657676051	0.199663594009069
GSM2328576	CG	0.740967712845504	0.259032287154496	0.204742223487514
GSM2328577	CG	0.730749193306278	0.269250806693722	0.21496074302674
GSM2328578	CG	0.708828373609746	0.291171626390254	0.236881562723272
GSM2328579	CG	0.734052412755068	0.265947587244932	0.21165752357795
GSM2328580	CG	0.720339124570739	0.279660875429261	0.225370811762279
GSM2328581	CG	0.79980053353992	0.20019946646008	0.145909402793098
GSM2328582	CG	0.734096502250209	0.265903497749791	0.211613434082809
GSM2328583	CG	0.724915702409214	0.275084297590786	0.220794233923804
GSM2328584	CG	0.754136962559577	0.245863037440423	0.191572973773441
GSM2328585	CG	0.722781404954559	0.277218595045441	0.222928531378459
GSM2328586	CG	0.728704366036816	0.271295633963184	0.217005570296202
GSM2328587	CG	0.699593903002657	0.300406096997343	0.246116033330361
GSM2328588	CG	0.724311687704422	0.275688312295578	0.221398248628596
GSM2328589	CG	0.744252690637391	0.255747309362609	0.201457245695627
GSM2328590	CG	0.739465387879787	0.260534612120213	0.206244548453231
GSM2328591	CG	0.725032035470483	0.274967964529517	0.220677900862535
GSM2328592	CG	0.748155967261065	0.251844032738936	0.197553969071954
GSM2328593	CG	0.712628782984935	0.287371217015065	0.233081153348083
GSM2328594	CG	0.747057020402419	0.252942979597581	0.198652915930599
GSM2328595	CG	0.713122303023347	0.286877696976653	0.232587633309671
GSM2328596	CG	0.713087647440141	0.286912352559859	0.232622288892877
GSM2328597	CG	0.745781033288244	0.254218966711756	0.199928903044774
GSM2328598	CG	0.702989666889973	0.297010333110027	0.242720269443045
GSM2328599	CG	0.720903357041822	0.279096642958178	0.224806579291196
GSM2328600	CG	0.726502623022431	0.273497376977569	0.219207313310587
GSM2328601	CG	0.755074781737363	0.244925218262637	0.190635154595655
GSM2328602	CG	0.752425847598057	0.247574152401943	0.193284088734961
GSM2328603	CG	0.749356529005128	0.250643470994872	0.19635340732789
GSM2328604	CG	0.741160524729679	0.258839475270321	0.204549411603339
GSM2328605	CG	0.745048910174065	0.254951089825936	0.200661026158954
GSM2328606	CG	0.706565715196518	0.293434284803483	0.239144221136501
GSM2328607	CG	0.721973261741221	0.278026738258779	0.223736674591797
GSM2328608	CG	0.73003094601405	0.26996905398595	0.215678990318968
GSM2328609	CG	0.728145982280093	0.271854017719907	0.217563954052925
GSM2328610	CG	0.741011429644114	0.258988570355887	0.204698506688905
GSM2328611	CG	0.75829025708816	0.24170974291184	0.187419679244858
GSM2328612	CG	0.772100120407075	0.227899879592926	0.173609815925944
GSM2328613	CG	0.741621603397726	0.258378396602274	0.204088332935292
GSM2328614	CG	0.716079970015036	0.283920029984964	0.229629966317982
