baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id
52.8283987279067	0.372321294013901	0.428377430445925	0.869143114347383	0.384768857206959	0.69126368873382	AT1G01010
203.130587814865	0.478247299340824	0.279570698368349	1.71064887032871	0.0871459516227298	0.346671922684458	AT1G01020
16.6063804959182	2.11078767119748	0.847832157251682	2.48962917146216	0.0127876441028728	0.123374117650121	AT1G01030
629.006338372825	-0.644624128256728	0.278335726565951	-2.3159949181155	0.0205585461643114	0.160113640556485	AT1G01040
0.124677137640106	-0.979869839714693	4.20596906966089	-0.232971242414224	0.815783736617201	NA	AT1G01046
650.598246998411	0.279558564616234	0.188597604574441	1.48230177815376	0.138260015393068	0.437144128284634	AT1G01050
43.4605637154744	2.28983462824527	1.13756149228355	2.01293261399754	0.0441217189568138	0.241871386994523	AT1G01060
28.1734091716031	-0.357183474705494	0.901926175200009	-0.396022961221062	0.69208808949004	0.877279620060168	AT1G01070
1072.61170667049	0.486932819787967	0.335106498943462	1.45306886414674	0.146204634867364	0.448356653470819	AT1G01080
1310.77775084796	-0.30574585549228	0.205142241637418	-1.49040905983993	0.136116711797955	0.433429126862194	AT1G01090
1088.26255512346	1.22464845807571	0.341921071380129	3.58167004195601	0.000341404814514857	0.0132411391954894	AT1G01100
12.7129235412543	-1.24416339527209	0.721860120032491	-1.72355191919467	0.0847887647373757	0.341586335720362	AT1G01110
424.770864509011	1.15336059027031	0.494669259744161	2.33157926746209	0.019722835557486	0.156360222852043	AT1G01120
13.2274464685573	0.783403611445258	0.642775311425547	1.2187829829802	0.222926571950524	0.548080568308073	AT1G01130
962.562044887687	0.658614127597956	0.517083948219243	1.27370832118483	0.202766806320686	0.524086836648412	AT1G01140
0.128153410750991	-0.979869839714693	4.20596906966089	-0.232971242414224	0.815783736617201	NA	AT1G01150
353.175584226308	0.170708126916364	0.192520730556446	0.886699974714221	0.375240451979372	0.686145811360266	AT1G01160
498.41955190163	-0.00698314391433501	0.17953873290884	-0.0388949158835865	0.968974170040732	0.989925215131182	AT1G01170
113.440981017401	0.20946915693316	0.321315060140171	0.651912041850079	0.514457916200888	0.784067865819097	AT1G01180
0.189853003591004	0.462754867144582	4.20596906964304	0.110023364290659	0.912390845376044	NA	AT1G01183
18.4752858410251	-0.215027425616249	0.811869070373822	-0.264854806597375	0.791121314427625	0.92253410746314	AT1G01190
12.5197718402155	-0.28936322677321	0.58669613154418	-0.49320800192019	0.621865624440069	0.8435197573856	AT1G01200
201.986854285993	0.665063488057859	0.309814914789096	2.1466477445432	0.0318213358318023	0.202729621523029	AT1G01210
467.56749864889	-0.22418666070359	0.196891455270503	-1.13863072623232	0.254857207200599	0.579845256187718	AT1G01220
16.1872358081827	-0.461112329662039	0.561651686577735	-0.820993403352344	0.411650025710289	0.711053191291628	AT1G01225
246.672306509098	-0.190019032625269	0.297110159675545	-0.639557505649676	0.522460316545363	0.790302717683414	AT1G01230
